,Job_Role,Company,Location,Job Experience,Skills,Job_Description
597,Data Engineer,GM Analytics Solutions,Gurgaon/Gurugram(Cyber City),5-8,"Health care, Tableau, Python, Azure Data Factory, Web Services, Data Ingestion, Power Bi, Powershell",Roles and Responsibilities The Data Engineer works alongside with Analytics Team and Da...
598,Data Engineer - EDW (Java),Pearson Vue,Chennai,4-6,"query optimization, NoSQL, Data management, Business reporting, GCP, Java J2Ee Developer, Analytics, SQL","Programming experience in Java, which includes authoring the code, deployment and maint..."
599,Data Engineer,Clairvoyant India,"Hybrid - Pune, Maharashtra",3-5,"Scala, Hadoop, Spark, SQL, Data Engineering, Data",Position - Data EngineerExperience - 3-5 years Location- Yerawada Pune (Hybrid). About ...
600,data engineer,Diverse Lynx,Bangalore/Bengaluru,6-8,"deep learning, Usage, data science, devops, Machine learning, Cloud, Data collection, Infrastructure",Good knowledge in Deep learning and NLP on Client algorithms and their usageWorking exp...
601,Data Engineer,Andor Tech,Bangalore/Bengaluru,7-12,"Statistical modeling, Version control, GIT, data science, Machine learning, Agile methodology, Continuous improvement, Multivariate analysis","Therefore, the candidate needs to have good abilities in developing R / Shiny (RConnect..."
602,Data Engineer,Saama Technologies,Chennai,2-6,"Customer acquisition, Architecture, Scalability, Senior Executive, Infrastructure, big data, Operations, AWS",. Graduation or any equivalent qualification from a reputed institute . 2-6 years of ex...
603,Data Engineer,Mpower International Student Services,Bangalore/Bengaluru,4-7,"Data analysis, Financial inclusion, Analytical, Data collection, Database administration, Analytics, Financial services, Monitoring",THE QUALIFICATIONS . Undergraduate degree in computer science advanced degree preferred...
604,Data Engineer,Talent Socio,Bangalore/Bengaluru,1-3,"Automation, Networking, GCP, cloud storage, PHP, Perl, Data warehousing, Analytics","Experience with GCP stacks including BigQuery, Cloud storage, Cloud functions and migra..."
605,Data Engineer,Commissum (eurofins Cyber Security Uk),Bangalore/Bengaluru,3-7,"IT services, MS SQL, metadata, Manager Quality Assurance, Powershell, Information security, Data quality, microsoft","The role of the Data Engineer / Data Scientist is to analyse the requirements, source t..."
606,Data Engineer,Prophecy,Bangalore/Bengaluru,5-8,"github, Diversity and Inclusion, SCALA, Data Architect, Healthcare, Medical insurance, big data, Business applications",Proficient with Python or Scala languageGrow as an industry expert and data architect w...
607,Data Engineer,Utopus Insights,Bangalore/Bengaluru,3-4,"Product engineering, Version control, Renewable energy, Analytical, Agile, Genetics, Forecasting, SQL",We are looking for a highly capable Data Engineer for our Scipher.Fx forecasting team w...
608,Data Engineer,Ascendion Engineering,Bangalore/Bengaluru,1-4,"GIT, Delta, spark, Cloud, Python, Data, Data Engineering",Liaising with coworkers and clients to elucidate the requirements for each task.Concept...
609,Data Engineer,Ascendion Engineering,Bangalore/Bengaluru,3-8,"GIT, GCP, spark, Delta, Cloud, Hadoop, big data, AWS",Liaising with coworkers and clients to elucidate the requirements for each task. Concep...
610,Data Engineer,Demyst,Bangalore/Bengaluru,1-3,"Automation, Change management, GIT, data science, Manager Technology, HTTP, JSON, SQL","Govern releases, change management and maintenance of production solutions in close coo..."
611,Data Engineer,Factana,Bengaluru,2-4,"Computer science, Product engineering, NoSQL, Postgresql, PAAS, MySQL, MongoDB, Middleware",You should be ready to Innovate: Building an API driven Integration using various tools...
612,Data Engineer,Diverse Lynx,Bangalore/Bengaluru,1-5,"SQL, professional, data engineering, data",Liaising with coworkers and clients to elucidate the requirements for each task. Concep...
613,Data engineer,Diverse Lynx,Bangalore/Bengaluru,1-5,"Business Analyst, Management, professional, data engineering, data, business analysis",Liaising with coworkers and clients to elucidate the requirements for each task. Concep...
614,Data Engineer,MAGNA,Bangalore/Bengaluru,3-6,"Supply chain, Data management, Data modeling, Business analysis, MySQL, Flex, OLAP, Oracle","Bachelor s Degree in Business, Engineering, Statistics, Computer Science, Mathematics, ..."
615,Data Engineers,4CRisk.ai,Bangalore/Bengaluru,1-5,"XML, Project management, MySQL, Agile, Data structures, HTML, JSON, Selenium",Strong Knowledge and Hands on Experience in Python. Hands on Experience in Web Scrappin...
616,Data Engineer,Xpheno,Bangalore/Bengaluru,2-5,"Unix, Data modeling, RDBMS, XML, Data structures, JSON, JIRA, SDLC","Master in Big Data technologies / or Bachelors in Engineering / MCA, Experience with pr..."
617,Data Engineer,Xpheno,Bangalore/Bengaluru,2-5,"advanced analytics, Data management, Programming, Manager Technology, Data processing, Data quality, Business intelligence, Analytics","Create and maintain Master data Solution. . Identify, design, and implement internal pr..."
618,Data Engineer,dentsu international,Bangalore/Bengaluru,4-6,"Google Analytics, Cloud, Manager Technology, Deployment, Data Analyst, Management, Digital marketing, Engineering Lead","Minimum 4 - 6 years of relevant experience in analyzing GA360, media & internal dataset..."
619,Data Engineer,Dentsu Webchutney,Bangalore/Bengaluru,4-6,"Google Analytics, Cloud, Manager Technology, Deployment, Data Analyst, Management, Digital marketing, Engineering Lead","Minimum 4 - 6 years of relevant experience in analyzing GA360, media & internal dataset..."
620,Data Engineer,Numentica,"Coimbatore, Bangalore/Bengaluru",5-10,"Analytical skills, T-SQL, SSRS, Analytics, SQL, data, data engineering, analytical",. Good expertise and team coordindation experience in working with Enterprise Analytics...
621,Data Engineer,Ai Palatte,Bangalore/Bengaluru,2-4,"Computer science, Health insurance, MS SQL, Data analysis, NoSQL, MySQL, MongoDB, FMCG","Degree in Computer Science, Math, Statistics, Economics, Engineering, Physics or a rela..."
622,Data Engineer,Novotree Minds Consulting,Bangalore/Bengaluru,2-6,"Hive, Hadoop, Data Management, Big Data, Data Engineer, Spark, Data Processing, Hbase","Roles Responsibilities Experience in understanding and translating data, analytic requi..."
623,Data Engineer,3i Infotech,Chennai,3-8,"Big Data, ETL Tool, data engineering, SQL, Python, ETL, Tools, Data",Desired skills and responsibilities: Need to have strong foundation in the data enginee...
624,Data Engineer,Aarch Solutions,Bengaluru,2-7,"Automation, Linux, RDBMS, Powershell, Consulting, Informatica, SSIS, microsoft","o Understanding how to analyze, cleanse, join and transform data. . o Experience with E..."
625,Data Engineer,Talent Zone Consultant,Bangalore/Bengaluru,3-5,"Version control, Linux, Analytical, Performance testing, Data collection, Data structures, Monitoring, SQL","Comfortable with object-oriented programming, building data pipelines and automated uni..."
626,Data Engineer,Feham Hr Solutions,Bangalore/Bengaluru,5-9,"Data Engineering, SQL, GCP, AWS, Data, Engineering","MUST HAVES: Top 3 Mandatory Skills: Data Engineer only Good in SQL, any cloud exp (AWS/..."
627,ETL/ Data Engineer (Talend),GTS Telecom Services,"Bangalore/ Bengaluru, Karnataka",4-7,"Agile process, Cloud experience Agile process, Cloud experience, Python, Data Engineering, Talend, Process, ETL","Informatica or Talend Experience required: 4 to 8 years Good to have: Python, Cloud exp..."
628,Data Engineer,Techf Solutions,"Hybrid - Bangalore/ Bengaluru, Karnataka",1-3,"Java, ETL Tool, Data Engineering, Github, Data Structures, Hadoop, SCALA, Cicd Pipeline","Python , any of Java or Scala hands on work experience must ETL framework Hadoop, Spark..."
629,Data Engineer,GWC Technologies,Bangalore/Bengaluru,3-8,"Unix, MS SQL, Data modeling, MySQL, Informatica, Stored procedures, Oracle, SSIS",". In-depth understanding of Data Warehouse / ODS, ETL concept and modeling structure pr..."
630,Data Engineer,Diverse Lynx,Bengaluru,3-6,"data cleansing, Performance tuning, Scheduling, Stored procedures, SSIS, Apache, big data, Pentaho",3 years of experienceStrong experience with relational databases and data modellingExpe...
631,Data Engineer,TransOrg,"Gurgaon/ Gurugram, Haryana, Bangalore/Bengaluru, Mumbai (All Areas)",2-5,"python, pyspark, SQL, aws, ETL, azure, Data, Microsoft Azure",Excellent communication skills . Must be proficient with data ingestion tools like Sqoo...
632,Data Engineer,Aura Cloud,Bangalore/Bengaluru,6-11,"Automation, Usage, financial products, Cloud, Agile, Data structures, big data, Analytics","As a Data engineer, you will be working with enormous amounts of data across multiple b..."
633,Data Engineer,Ankercloud,Bangalore/Bengaluru,1-4,"C++, metadata, NoSQL, cassandra, GCP, Project management, SCALA, Data structures","Job Responsibilities: To join our growing team, we are looking for a savvy data enginee..."
634,Data Engineer,Manuh Solutions India,Bangalore/Bengaluru,3-5,"query optimization, Database design, Time management, Database, Data quality, Stored procedures, Troubleshooting, Data warehousing",Bachelor s degree in Computer Science or equivalent degree with a minimum of 3 to 5 yea...
635,Data Engineer,Krishna Technologies,Bangalore/Bengaluru,3-5,"Training, Internship, data engineering, data",Liaising with coworkers and clients to elucidate the requirements for each task. Concep...
636,Data Engineer,Slice,Bangalore/Bengaluru,2-8,"query optimization, NoSQL, neo4j, MySQL, Schema, OLAP, MongoDB, Analytics","In this role, you will have the opportunity to create a significant impact on our busin..."
637,Azure Data Engineer,Darahaas Global Services,"Hybrid - Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",3-8,"Data Engineering, Microsoft Azure, Data, Azure Data Factory, Engineering",Technologies you will get to work with: - 1.Azure Data-bricks 2.Azure Data factory 3.Az...
638,Azure Data Engineer,Burgeon It Services,"Noida, Uttar Pradesh, Kolkata, Hyderabad/Secunderabad, Pune, Gurgaon/ Gurugram, Haryana, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",5-10,"Azure Databricks, Azure Data Lake, azure devops, Data Bricks, python, agile, etl, sql database",Location: Pan India . Notice Period: Immediate to 20 days joiners only
639,Data Engineer || Immediate Joiner,Sun Life,"Bangalore/ Bengaluru, Karnataka",4-9,"Hadoop, ETL, SQL, Data Engineering, Data","Looking for Immediate Joiners Only . A University degree in Computer Science, related t..."
640,Data Engineer || Immediate Joiner,Sun Life,"Bangalore/ Bengaluru, Karnataka",11-16,"Github, Hadoop, ETL, AWS, Qliq Data Catalyst, Linux OS, Data Engineering, Linux","Looking for Immediate joiners Only. . A University degree in Computer Science, related ..."
641,Associate Data Engineer,Novo Nordisk India,Bangalore/Bengaluru,3-5,"Computer science, Automation, SAS, Data management, Security management, Infrastructure management, Project management, Oracle",". Good understanding of Databases (like Oracle, Redshift, Snowflake, Postgres etc.)You ..."
642,Data Engineer - Manager,State Street,Hyderabad/Secunderabad,9-10,"Software design, Powershell, Datastage, Shell scripting, GTS, Agile, Scrum, Oracle","Minimum of a Bachelor s degree in technology, finance, business or equivalent . Educati..."
643,Data Engineer - Assistant Manager,State Street,Hyderabad/Secunderabad,7-9,"Software design, Powershell, Datastage, Shell scripting, GTS, Agile, Scrum, Oracle","Minimum of a Bachelor s degree in technology, finance, business or equivalent . Educati..."
644,Azure Data Engineer,Costaff Global,"Hybrid - Hyderabad/ Secunderabad, Telangana, Pune, Maharashtra, Gurgaon/ Gurugram, Haryana, Bangalore/ Bengaluru, Karnataka",8-12,"Azure data engineer, azure data factory, PYTHON, SQL, DATA WAREHOUSE, ADLS, AZURE HD INSIGHT, Azure Databricks","Analyze source, target system data, and map the transformation that meets the requireme..."
645,We are looking For Data Engineer - Azure,Winwire Technologies,"Hybrid - Hyderabad/Secunderabad, Bangalore/Bengaluru",5-9,"Data Lake, cloud sql azure, Aas, ADF, Power Bi, SSAS, data factory, Postgresql",Should have good oral and written communication Should be a good good team playerExperi...
646,AWS Data Engineering,Agm Infra Solutions,"Hybrid - Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",8-10,"AWS S3, Data Engineering, Data, AWS, Engineering, S",Ideally 8-10 years+ experienceExperience of driving solutions and teams
647,Data Engineer,Menorah Realties,Bengaluru,6-11,"Computer science, Personnel management, Programming, Data structures, System design, Hardware, Management, computer","Bachelors degree in computer science, software engineering, or other related field10+ y..."
648,Data Engineer,Prescience Decision Solutions,"Hybrid - Bangalore/ Bengaluru, Karnataka",3-8,"SQS, S3, python, Data Engineering, AWS Redshift, Aws Glue, sql, Aws Lambda",Experience with AWS Redshift Required Experience and Skills Experience: 4 + years . Exp...
649,Data Engineer IV,Time Analytic & Shared Services,Bangalore/Bengaluru,7-12,"Microstrategy, Team management, Data management, Data modeling, Project management, Agile, Scrum, Informatica",Previous experience delivering products in an Agile environment (Scrum / Kanban) or are...
650,Data Engineer,Triangle Global,"Pune, Bangalore/Bengaluru",5-8,"Software development life cycle, Ab Initio, Data warehousing, Ab, Development, Data Engineering, Development Life Cycle, Software",The role would require to work closely with folks across shores and would require to pe...
